ID,bld_eui2,log10_eui,BH,FoC_v,retro,BS,Basement,Year,highrise,area_upper,podium,area_podium,CDH,GHI,wind_speed_10m,landuse,food,retail,parking,office,hotel,Dist_mtr,CLABEL,AC_type,Passage_lift,Service_lift,Operate_start_work,Operate_hours_work,Operate_start_weekend,Operate_hours_weekend,Operate_hours,BH,bld_submis
388,27.64,1.441538039,89.3538284,,NONE,24,0,2004,1,556,1,4873,2.7577901,1416.810059,2.6261301,11,338.2539978,439.098999,322.9129944,512.8649902,0,229.7283834,牛頭角站,Individual Air-Conditioning System,3,1,,,,,,89.3538284,2014
389,27.64,1.441538039,22.4986629,,NONE,22,0,1989,1,191,1,2077,2.6861601,1411.329956,2.6143,41,0,0,0,0,0,337.6567954,銅鑼灣站,Individual Air-Conditioning System,2,0,,,,,,22.4986629,2013
390,27.66,1.441852176,49.601284,,NONE,16,0,1976,1,206,1,5192,2.5428901,1433.969971,3.9737401,11,718.3610229,502.3869934,70.8065033,1115.900024,0,510.7920449,西營盤站,Individual Air-Conditioning System,,,,,,,,49.601284,2014
391,27.71,1.442636526,45.2124329,,NONE,11,0,1993,1,77,1,1301,2.6861601,1411.329956,2.4356401,11,1052.170044,1197.540039,215.3619995,217.4960022,0,541.655538,銅鑼灣站,Central Air-Conditioning System,,,,,,,,45.2124329,2014
392,27.72,1.442793226,33.8383446,,NONE,11,0,1976,1,124,1,1986,2.5070801,1426.670044,2.6457801,11,1008.73999,1042.709961,0,2183.159912,0,77.15920604,上環站,,,,,,,,,33.8383446,2014
393,27.72,1.442793226,50.8697433,,NONE,13,1,1977,1,658,1,10441,2.7577901,1417.170044,2.5290899,21,647.585022,832.9899902,26.8087006,637.6900024,22.5398998,397.7705609,牛頭角站,Individual Air-Conditioning System,,,,,,,,50.8697433,2015
394,27.81,1.444200989,59.1202698,,NONE,13,0,1992,1,154,1,223,2.7936001,1424.469971,3.5354199,11,1697.810059,657.0830078,0,132.9649963,0,235.0818115,佐敦站,Individual Air-Conditioning System,,,,,,,,59.1202698,2015
395,27.82,1.444357126,31.6828346,,NONE,15,0,1980,1,92,1,753,2.6861601,1404.390015,3.3629999,11,1715.569946,731.2390137,0,529.2160034,0,237.6608564,銅鑼灣站,Individual Air-Conditioning System,1,0,,,,,,31.6828346,2014
396,27.86,1.444981112,12.4373713,,NONE,23,0,1984,1,249,1,388,2.5070801,1408.77002,3.10741,41,1479.719971,1572.209961,0,74.9853973,89.1222992,190.8948739,上環站,Individual Air-Conditioning System,2,0,0,24,0,24,144,12.4373713,2013
397,27.91,1.445759836,77.0994034,,NONE,25,0,1978,1,595,1,1592,2.6145301,1400.369995,3.6013601,41,2535.179932,1465.290039,0,247.7259979,0,164.8760539,炮台山站,Individual Air-Conditioning System,,,,,,,,77.0994034,2014
398,27.94,1.446226402,25.7034645,,NONE,23,0,1991,1,201,1,1386,2.7219701,1404.02002,2.6608,11,6806.77002,2736.979981,0,1892.530029,4.6215,105.8766539,銅鑼灣站,Individual Air-Conditioning System,2,0,,,,,,25.7034645,2013
399,28.04,1.447778009,44.9122581,,NONE,14,0,1982,1,157,1,805,2.6145301,1418.27002,2.68294,11,1486.369995,1161.959961,0,941.8179932,0,631.5404118,紅磡站,Individual Air-Conditioning System,1,0,,,,,,44.9122581,2014
400,28.05,1.447932866,21.4150276,,NONE,21,0,1981,1,281,1,2904,2.5070801,1426.670044,2.4760599,11,5245.490234,3782.189941,19.2056999,3374.590088,0,255.2228251,上環站,Individual Air-Conditioning System,,,,,,,,21.4150276,2014
401,28.07,1.448242413,51.6366386,,NONE,13,0,1973,1,234,1,1358,2.7577901,1425.939941,2.90924,11,674.2719727,1176.410034,247.7960052,1356.890015,164.3150024,261.4861581,油麻地站,Individual Air-Conditioning System,,,,,,,,51.6366386,2015
402,28.09,1.448551739,77.6297913,,NONE,24,0,1993,1,317,1,251,2.7219701,1428.859985,2.40417,11,672.5889893,1443.51001,0,0,0,312.5523286,旺角站,Individual Air-Conditioning System,2,0,,,,,,77.6297913,2016
403,28.11,1.448860846,20.6322098,,NONE,18,0,1990,1,178,1,867,2.6145301,1400.369995,3.0322001,11,685.4069824,399.3590088,67.3731995,634.8120117,71.2218018,59.57634721,炮台山站,Individual Air-Conditioning System,,,,,,,,20.6322098,2013
404,28.26,1.451172158,71.8803711,,NONE,22,0,1984,1,94,1,1598,2.7219701,1428.859985,2.9251499,11,89.4105988,2091.129883,88.4001999,1907.51001,91.9004974,372.2902125,油麻地站,,,,,,,,,71.8803711,2015
405,28.28,1.451479405,13.8310852,,NONE,14,0,1968,1,59,1,80,2.7936001,1444.560059,2.54094,3,0,0,0,0,0,993.4255516,錦上路站,Individual Air-Conditioning System,,,,,,,,13.8310852,2014
406,28.31,1.451939869,94.2430267,,NONE,27,0,1997,1,233,1,2048,2.6503401,1413.52002,3.3750501,11,1814.709961,497.5069885,288.9400024,71.3435974,0,126.5350432,灣仔站,Individual Air-Conditioning System,2,0,,,,,,94.2430267,2014
407,28.35,1.452553063,61.6702652,,NONE,14,0,1973,1,178,1,1598,2.4712601,1409.5,2.437,11,1059.209961,999.7930298,39.0985985,0,24.2243996,348.6359412,中環站,Individual Air-Conditioning System,,,,,,,,61.6702652,2014
408,28.39,1.453165393,63.4357071,,NONE,17,0,1992,1,176,1,3070,2.7577901,1421.920044,2.58323,11,1096.229981,411.8880005,0,388.6170044,0,408.9078646,尖沙咀站,Individual Air-Conditioning System,,,,,,,,63.4357071,2013
409,28.44,1.453929592,39.9555168,,NONE,13,0,1980,1,121,1,1968,2.6503401,1407.310059,2.5736899,11,301.4590149,1603.170044,0,0,0,465.4676593,銅鑼灣站,Central Air-Conditioning System,,,,,,,,39.9555168,2014
410,28.45,1.454082271,22.1129704,,NONE,6,0,1966,1,48,1,2488,2.4712601,1410.959961,2.4760599,11,1290.459961,2719.27002,0,863.7130127,0,190.6174218,中環站,Individual Air-Conditioning System,,,,,,,,22.1129704,2017
411,28.47,1.454387467,82.3479614,,NONE,26,0,1996,1,75,1,1010,2.7577901,1427.030029,2.9721701,41,325.5369873,540.1599731,0,0,0,230.9280193,油麻地站,Individual Air-Conditioning System,,,,,,,,82.3479614,2016
412,28.51,1.454997217,96.8439865,,NONE,26,0,1996,1,1283,1,4490,2.5070801,1374.069946,1.9997801,11,408.8359985,117.7399979,190.098999,187.5169983,0,276.4607532,火炭站,Central Air-Conditioning System,,,9,9,9,5,50,96.8439865,2013
413,28.54,1.455453969,61.0575027,,NONE,18,0,1994,1,363,1,2625,2.7577901,1421.189941,2.9570301,11,3005.139893,719.1599731,94.6676025,697.039978,118.9919968,306.1916239,尖沙咀站,Central Air-Conditioning System,,,8.5,10.5,8.5,6,58.5,61.0575027,2015
414,28.54,1.455453969,60.29739,,NONE,16,0,1983,1,209,1,2579,2.7577901,1421.189941,2.9570301,11,1771.530029,909.7550049,257.1499939,407.3940125,375.6830139,276.7846725,尖沙咀站,Individual Air-Conditioning System,,,,,,,,60.29739,2014
415,28.55,1.455606113,36.9361496,,NONE,10,0,1968,1,171,1,1033,2.7219701,1427.76001,2.5111799,11,491.8250122,1717.25,0,278.9620056,414.5710144,203.7427803,旺角站,Individual Air-Conditioning System,,,,,,,,36.9361496,2014
416,28.58,1.456062224,72.9088745,,NONE,23,0,1993,1,167,1,245,2.7577901,1428.859985,2.9251499,11,0,1105.790039,62.3106995,1647.949951,57.6545982,394.2445108,油麻地站,Individual Air-Conditioning System,,,,,,,,72.9088745,2017
417,28.61,1.456517858,26.1926117,,NONE,15,0,2002,1,384,1,4302,2.7936001,1421.550049,2.3709099,11,528.6140137,582,78.5206985,0,116.0309982,93.79248008,佐敦站,Individual Air-Conditioning System,2,0,,,,,,26.1926117,2015
418,28.66,1.457276186,50.2390785,2018,retro_after,14,0,1974,1,171,1,2921,2.6503401,1428.130005,2.1875999,11,165.7400055,519.15802,0,94.8264008,79.9135971,298.6227542,太子站,,,,,,,,,50.2390785,2013
419,28.78,1.45909079,24.1764355,,NONE,2,0,1981,0,0,1,8874,2.6861601,1440.550049,2.2128601,2,0,0,36.8685989,0,0,445.1498776,美孚站,,,,,,,,,24.1764355,2014
420,28.87,1.460446784,58.6778679,2015,retro_after,14,0,1978,1,258,1,3640,2.5070801,1425.569946,3.9825599,41,1400.77002,903.9229736,71.0252991,3531.550049,89.0691986,318.1543076,上環站,Central Air-Conditioning System,,,,,,,,58.6778679,2016
421,28.92,1.461198289,46.9459686,,NONE,22,0,1983,1,102,1,1004,2.6145301,1410.229981,2.7541399,11,1702.410034,2359.860107,2.3434801,731.4249878,0,74.22336933,灣仔站,Individual Air-Conditioning System,2,0,,,,,,46.9459686,2016
422,29.06,1.46329561,78.9896698,,NONE,20,0,1997,1,335,1,1090,2.7219701,1429.219971,2.40417,11,200.2559967,660.9810181,205.7910004,1406.180054,15.4555998,335.8849171,旺角站,,,,,,,,,78.9896698,2017
423,29.11,1.464042205,40.9311829,,NONE,11,0,1967,1,586,1,2220,2.4712601,1409.5,2.9142699,11,1111.890015,2064.399902,0,158.4880066,0,189.7351298,中環站,Individual Air-Conditioning System,2,,,,,,,40.9311829,2013
424,29.13,1.464340485,32.0232315,,NONE,22,0,1998,1,100,1,4838,2.5070801,1423.73999,3.9737401,11,504.1099854,176.7339935,20.6121006,711.5859985,10.4688997,422.4375507,上環站,Individual Air-Conditioning System,1,,0,24,0,24,144,32.0232315,2015
425,29.14,1.464489547,76.7588959,,NONE,23,0,1991,1,149,1,2374,2.7577901,1427.030029,2.4038999,11,665.6900024,1060.430054,175.2879944,131.4559937,0,529.3818602,油麻地站,,,,,,,,,76.7588959,2016
426,29.15,1.464638559,39.9620552,,NONE,11,0,1967,1,247,1,3286,2.5070801,1426.670044,3.10741,11,5245.490234,3782.189941,19.2056999,3374.590088,0,239.9536574,上環站,Individual Air-Conditioning System,,,,,,,,39.9620552,2014
427,29.17,1.464936429,85.0607376,,NONE,28,0,2000,1,170,1,5124,2.5070801,1425.569946,3.9737401,11,94.6771011,371.5840149,0,587.5930176,0,433.6580331,上環站,Individual Air-Conditioning System,2,0,,,,,,85.0607376,2015
428,29.19,1.465234095,89.0799713,,NONE,25,0,1991,1,316,1,519,2.6861601,1404.390015,3.3629999,11,3624.27002,2341.02002,0,1586.869995,0,292.619238,銅鑼灣站,Individual Air-Conditioning System,2,0,,,,,,89.0799713,2018
429,29.22,1.465680212,89.9124527,,NONE,25,0,1992,1,274,1,1192,2.7577901,1429.589966,2.4038999,11,1923.310059,1074.859985,5.1564498,44.6576004,47.3470001,443.095467,油麻地站,Individual Air-Conditioning System,2,0,,,,,,89.9124527,2016
430,29.23,1.465828815,36.4880295,,NONE,16,0,1965,1,367,1,2408,2.5070801,1424.839966,3.10741,11,2795.060059,951.3330078,0,665.7199707,61.4113998,116.7892712,上環站,Central Air-Conditioning System,2,,,,,,,36.4880295,2015
431,29.28,1.466571072,6.225913,,NONE,1,0,1991,0,0,0,0,2.6145301,1449.680054,3.4387901,2,119.2350006,298.4630127,15.6239004,0,20.6802998,513.1299796,青衣站,,,,,,,,,6.225913,2013
432,29.29,1.466719372,25.4932327,,NONE,13,0,1967,1,212,1,3035,2.4712601,1410.959961,2.9142699,41,2373.409912,3915.189941,0,1607.75,0,174.7176508,中環站,Individual Air-Conditioning System,,,,,,,,25.4932327,2013
433,29.31,1.467015818,73.3523102,,NONE,9,0,1994,1,157,1,228,2.7936001,1421.550049,3.5354199,11,1309.130005,483.723999,169.7389984,0,0,284.028615,佐敦站,Individual Air-Conditioning System,1,0,,,,,,73.3523102,2014
434,29.38,1.468051791,21.3070583,2012,retro_before,21,0,1979,1,393,1,2317,2.6503401,1413.150024,3.55198,41,511.6090088,1929.170044,154.9389954,391.2229919,30.4118996,181.4140164,灣仔站,,,,,,,,,21.3070583,2013
435,29.41,1.468495025,24.93153,,NONE,10,0,1968,1,119,1,3286,2.5070801,1426.670044,3.10741,11,4547.180176,3192.929932,1.04342,2705.48999,0,245.5690662,上環站,Individual Air-Conditioning System,,,,,,,,24.93153,2016
436,29.41,1.468495025,45.0155678,,NONE,11,0,1980,1,82,1,320,2.5070801,1423.73999,2.2251599,41,587.2769775,1116.25,76.0727997,692.2030029,0,297.218652,上環站,Individual Air-Conditioning System,1,0,,,,,,45.0155678,2016
437,29.44,1.468937806,88.2401733,2012,retro_after,19,0,1996,1,1451,1,1769,2.7219701,1415.709961,1.97451,11,351.7869873,459.2969971,94.6341019,433.9630127,0,342.219719,葵興站,Individual Air-Conditioning System,6,3,,,,,,88.2401733,2016
438,29.45,1.469085299,69.0467377,,NONE,24,0,1987,1,164,1,2505,2.6503401,1413.150024,2.7541399,41,1093.51001,1488.969971,234.9490051,262.8760071,86.0720978,43.83153835,灣仔站,Individual Air-Conditioning System,2,0,,,,,,69.0467377,2014
439,29.48,1.469527479,24.0817928,,NONE,15,0,1977,1,241,1,1649,2.5070801,1424.839966,3.9825599,11,665.6099854,408.5390015,0,1471.479981,173.0130005,116.7096717,上環站,Individual Air-Conditioning System,,,,,,,,24.0817928,2014
440,29.55,1.470557485,44.0570755,2012,retro_after,10,0,1982,1,390,1,1506,2.7577901,1450.410034,2.62377,11,1950.479981,2570.449951,0,1928,74.3188019,609.7345989,朗屏站,,,,,,,,,44.0570755,2013
441,29.6,1.471291711,37.648735,,NONE,14,0,1978,1,164,1,919,2.5070801,1424.839966,2.2251599,41,861.7379761,1469.209961,4.3769302,299.4219971,0,180.3663579,上環站,Individual Air-Conditioning System,,,,,,,,37.648735,2013
442,29.66,1.472171147,155.618927,2018,retro_after,36,0,2012,1,1057,1,15668,2.6503401,1413.150024,2.04953,11,482.4500122,782.5939941,89.4104996,1137.5,0,156.605516,柴灣站,Individual Air-Conditioning System,4,1,,,,,,155.618927,2018
443,29.76,1.473632927,73.7447815,,NONE,21,0,1983,1,121,1,1615,2.6861601,1411.329956,2.4356401,11,159.3179932,1530.069946,110.0589981,412.8999939,115.3820038,486.5880139,銅鑼灣站,Individual Air-Conditioning System,2,0,,,,,,73.7447815,2013
444,29.79,1.474070503,48.7256889,,NONE,23,0,1994,1,132,1,1957,2.5428901,1425.939941,2.90558,11,853.7579956,786.7189941,76.873703,1360.209961,0,137.155039,太子站,Individual Air-Conditioning System,2,,0,24,0,24,144,48.7256889,2014
445,29.8,1.474216264,46.1090622,,NONE,12,0,1987,1,85,1,434,2.7936001,1427.030029,2.4418299,11,680.1069946,358.322998,33.6459007,76.0529022,435.9769897,298.045078,佐敦站,Individual Air-Conditioning System,,,,,,,,46.1090622,2013
446,29.8,1.474216264,18.4021168,,NONE,21,0,1981,1,205,1,1375,2.7219701,1400.729981,1.50358,11,922.6959839,605.5629883,0,913.0629883,0,517.178389,天后站,Individual Air-Conditioning System,,,,,,,,18.4021168,2013
447,29.92,1.475961589,70.2152786,,NONE,23,0,1995,1,137,1,930,2.8294201,1395.98999,1.67827,11,598.3629761,658.3140259,69.2608032,565.0239868,0,326.9475868,筲箕灣站,Individual Air-Conditioning System,,,,,,,,70.2152786,2014
448,30,1.477121255,45.7277832,,NONE,10,0,1974,1,210,1,1153,2.4712601,1409.5,2.9142699,11,3131.469971,2269.919922,9.6550198,531.3469849,0,246.8490176,中環站,Individual Air-Conditioning System,1,,,,,,,45.7277832,2013
449,30,1.477121255,46.4409828,,NONE,9,0,1991,1,67,1,171,2.6861601,1401.459961,3.5776999,1,202.427002,1201.550049,0,0,0,940.0480441,銅鑼灣站,,,,,,,,,46.4409828,2014
450,30.01,1.477265995,50.668335,,NONE,15,0,1975,1,283,1,1774,2.5787101,1427.400024,2.90558,11,542.6760254,1376.319946,69.9217987,2601.699951,0,327.4755272,太子站,,,,,,,,,50.668335,2014
451,30.06,1.477988976,50.5187035,,NONE,15,0,1968,1,211,1,1272,2.5428901,1429.219971,3.9737401,11,1020.659973,311.1640015,75.8554001,32.8835983,74.5924988,517.7223262,上環站,Individual Air-Conditioning System,,,,,,,,50.5187035,2014
452,30.06,1.477988976,76.7833099,,NONE,24,0,1993,1,456,1,4028,2.5787101,1406.579956,3.39292,11,968.7600098,1734.380005,0.148859,2154.689941,12.3296003,408.7969204,炮台山站,Individual Air-Conditioning System,,,,,,,,76.7833099,2013
453,30.08,1.478277832,78.7777939,,NONE,27,0,1992,1,78,1,1586,2.4712601,1408.77002,1.95768,1,1099.939941,1132.060059,0,5.0851102,0,420.5512945,上環站,Individual Air-Conditioning System,,,,,,,,78.7777939,2013
454,30.14,1.479143248,40.610878,,NONE,18,0,1987,1,152,1,2356,2.7936001,1426.300049,2.47702,11,324.0859985,480.1549988,91.2337036,772.6119995,0,291.7069178,柯士甸站,Individual Air-Conditioning System,,,,,,,,40.610878,2013
455,30.16,1.479431337,44.0083885,,NONE,12,0,1982,1,140,1,1894,2.5428901,1421.920044,2.1289101,11,574.4420166,1154.839966,64.3656006,264.2650146,0,458.2942803,長沙灣站,Individual Air-Conditioning System,,,,,,,,44.0083885,2013
456,30.28,1.481155871,50.2853966,,NONE,16,0,1977,1,168,1,1689,2.6503401,1410.229981,2.7541399,11,1744.52002,1502.73999,0,743.5419922,0,82.20582433,灣仔站,Individual Air-Conditioning System,,,,,,,,50.2853966,2014
457,30.29,1.481299273,48.0969467,,NONE,15,0,1985,1,126,1,571,2.7577901,1425.939941,2.90924,11,834.9190063,1005.909973,0,186.576004,90.0893021,167.1579382,油麻地站,,,,,,,,,48.0969467,2014
458,30.36,1.482301767,79.7337189,,NONE,21,0,1995,1,163,1,639,2.6503401,1390.869995,3.4623499,11,540.0800171,270.7720032,79.1498032,453.9689941,160.9100037,146.7611518,天后站,Individual Air-Conditioning System,2,,,,,,,79.7337189,2014
459,30.37,1.482444792,54.3629723,,NONE,16,0,1991,1,76,1,2396,2.7936001,1426.300049,2.47702,11,406.9630127,1521,82.8909988,1871.869995,78.1371002,320.7306719,柯士甸站,,,,,,,,,54.3629723,2015
460,30.39,1.4827307,20.022337,,NONE,22,2,1984,1,292,1,2904,2.5070801,1408.77002,3.10741,11,3055.120117,2239.120117,0,1545.76001,0,264.3479621,上環站,Individual Air-Conditioning System,2,0,,,,,,20.022337,2013
461,30.45,1.483587297,24.228426,,NONE,8,0,1967,1,65,1,2550,2.5070801,1410.959961,2.4760599,11,1188.23999,3269.050049,72.9429016,1025.619995,0,249.8804735,香港站,Individual Air-Conditioning System,,,,,,,,24.228426,2015
462,30.45,1.483587297,80.9057312,,NONE,27,0,1993,1,185,1,1067,2.5070801,1424.839966,2.6457801,11,1151.469971,850.197998,0,2614.860107,0,49.53287268,上環站,Individual Air-Conditioning System,3,0,,,,,,80.9057312,2016
463,30.48,1.484014963,48.0225372,2012,retro_after,15,1,1980,1,208,1,1957,2.5428901,1425.939941,2.90558,11,853.7579956,786.7189941,76.873703,1360.209961,0,149.1682705,太子站,Individual Air-Conditioning System,,,,,,,,48.0225372,2014
464,30.5,1.484299839,39.0958176,,NONE,15,0,1990,1,202,1,188,2.7219701,1430.319946,2.45718,11,349.598999,655.7150269,132.8190002,253.5789948,0,494.9677497,奧運站,Individual Air-Conditioning System,,,,,,,,39.0958176,2015
465,30.52,1.484584529,88.1951904,,NONE,28,0,1996,1,168,1,3868,2.6145301,1406.579956,3.84917,11,563.4030151,1798.709961,0,1040.189941,210.5839996,248.77761,北角站,Individual Air-Conditioning System,2,0,,,,,,88.1951904,2015
466,30.55,1.485011215,28.169569,,NONE,10,0,1966,1,371,1,679,2.7577901,1419.729981,2.8955801,11,1188.170044,2947.76001,0,3141.610107,118.6610031,185.5096077,尖沙咀站,Central Air-Conditioning System,4,0,,,,,,28.169569,2016
467,30.64,1.486288761,54.4343796,,NONE,19,0,1984,1,311,1,1609,2.6861601,1406.939941,3.2042799,11,1557.119995,2213.969971,0,524.5980225,78.3526001,93.72516765,銅鑼灣站,Individual Air-Conditioning System,2,0,,,,,,54.4343796,2016
468,30.64,1.486288761,45.2307587,,NONE,12,0,1982,1,286,1,285,2.5787101,1424.839966,1.28573,11,507.355011,923.3790283,0,1327.890015,0,254.7076061,長沙灣站,Individual Air-Conditioning System,,,,,,,,45.2307587,2013
469,30.73,1.48756256,31.7717075,,NONE,11,0,1978,1,96,1,1529,2.7577901,1429.589966,2.90924,11,4629.379883,2798.979981,68.6802979,824.7230225,25.4974003,306.0245926,油麻地站,Individual Air-Conditioning System,1,0,,,,,,31.7717075,2016
470,30.76,1.487986331,128.7842255,,NONE,35,0,2007,1,941,1,3383,2.7219701,1416.810059,3.0785999,11,831.5739746,489.7839966,391.4140015,686.0009766,0,466.8259472,觀塘站,Individual Air-Conditioning System,3,1,8,12,8,6,66,128.7842255,2015
471,30.94,1.490520309,26.5761395,,NONE,26,0,1995,1,188,1,816,2.6503401,1394.52002,3.4623499,41,1916.900024,1351.310059,86.5988007,91.0656967,156.2570038,281.9749143,天后站,Individual Air-Conditioning System,,,,,,,,26.5761395,2014
472,30.96,1.490800952,80.6177368,,NONE,24,0,1968,1,258,1,2773,2.6861601,1406.939941,2.69046,1,266.4880066,362.0889893,250.651001,169.3480072,0,291.9939011,銅鑼灣站,,,,,,,,,80.6177368,2016
473,30.96,1.490800952,168.2330627,2015,retro_after,41,0,1981,1,271,1,1050,2.6145301,1384.660034,1.67211,1,69.6877975,218.6620026,107.2289963,146.8659973,0,637.9359919,鑽石山站,,,,,,,,,168.2330627,2013
474,30.99,1.491221576,50.3364639,,NONE,15,0,2009,1,878,1,5249,2.7219701,1417.170044,3.22277,21,533.2080078,756.9699707,7.35888,733.8170166,0,493.0129883,觀塘站,Individual Air-Conditioning System,3,1,,,,,,50.3364639,2014
475,31.05,1.492061605,17.1453972,,NONE,10,0,1967,1,101,1,2408,2.5070801,1424.839966,3.10741,41,2176.27002,829.1870117,0,633.882019,92.4882965,148.8803798,上環站,,,,,,,,,17.1453972,2014
476,31.05,1.492061605,52.1836395,,NONE,23,0,1992,1,203,1,1763,2.6503401,1404.390015,2.96451,41,399.6400146,1814.439941,95.5912018,286.5310059,0,90.19144208,北角站,Individual Air-Conditioning System,,,,,,,,52.1836395,2015
477,31.06,1.492201451,83.2688522,,NONE,23,0,1981,1,251,1,4713,2.6861601,1411.329956,2.4356401,11,1059.900024,386.7640076,161.8430023,492.8240051,83.4173965,527.8221709,銅鑼灣站,Individual Air-Conditioning System,2,0,,,,,,83.2688522,2013
478,31.11,1.492900011,82.0451279,,NONE,21,0,1992,1,373,1,787,2.5070801,1418.630005,3.10741,11,1778.27002,1269.150024,0,535.0949707,129.1940002,214.3820041,上環站,Individual Air-Conditioning System,2,1,,,,,,82.0451279,2014
479,31.18,1.493876111,53.8934555,2018,retro_after,21,1,1973,1,669,1,3298,2.5070801,1424.839966,3.9825599,41,736.4429932,476.1499939,49.6745987,34.8582001,0,178.6650393,上環站,Individual Air-Conditioning System,4,0,,,,,,53.8934555,2015
480,31.19,1.494015375,85.0619278,,NONE,30,1,1980,1,584,1,947,2.4712601,1405.479981,2.9142699,11,2900.419922,2758.639893,93.0595016,2583.27002,0,326.6342197,中環站,Individual Air-Conditioning System,3,1,,,,,,85.0619278,2014
481,31.2,1.494154594,76.2435379,,NONE,26,0,1995,1,157,1,4228,2.6145301,1406.579956,3.4633801,11,559.8889771,1144.550049,46.2154007,1495.339966,102.2389984,353.285766,北角站,Individual Air-Conditioning System,,,,,,,,76.2435379,2015
