bld_eui2,log10_eui,highrise,area_upper,podium,area_podium,BH,BS,Year,food,retail,parking,office,hotel,CDH,GHI,wind_speed_10m,ndvi,landuse,Dist_mtr,AC_type,Passage_lift,Service_lift,Operate_start_work,Operate_hours_work,Operate_hours,retro
72.56,1.860697274,1,512,1,9209,125.0148239,25,1998,1312.439941,2763.689941,265.0469971,1412.300049,0,2.7219701,1418.27002,2.6409299,0.0400081,21,259.3688721,Central Air-Conditioning System,2,2,8,11,61,retro_before
72.62,1.861056245,1,1357,1,1272,161.1567535,20,1984,0,166.151001,72.536499,0,0,2.6503401,1407.310059,3.89359,0.1207773,11,1098.67999,,,,,,,NONE
72.66,1.861295394,1,228,1,1506,41.7702675,14,1966,2063.939941,1339.23999,0,347.4309998,0,2.4712601,1409.5,2.9142699,0.1033526,41,212.5833848,Individual Air-Conditioning System,,,,,,retro_after
72.77,1.861952375,1,4268,1,4102,117.8025284,30,1995,777.0310059,1203.619995,293.7229919,701.1090088,0,2.7219701,1418.27002,3.22277,0.041115,21,430.1142225,Central Air-Conditioning System,11,2,8,11,60,NONE
73.06,1.863679668,1,298,1,2550,22.6606617,22,1973,762.28302,2122.080078,45.2449989,725.6890259,0,2.4712601,1410.959961,2.4760599,0.0687736,41,273.726651,Individual Air-Conditioning System,2,,,,,NONE
73.16,1.864273697,1,270,1,1421,37.4937897,23,1984,4245.970215,2391.179932,0,329.1119995,3.0740499,2.6861601,1406.939941,3.2042799,0.0389171,41,168.0223237,,2,1,,,,NONE
73.17,1.864333055,1,182,1,1963,43.5568047,11,1982,931.1900024,1920.23999,189.1360016,93.9775009,0,2.5428901,1425.209961,2.1289101,0.0607518,1,449.8385036,,,,,,,NONE
73.17,1.864333055,0,0,0,0,4.1101627,3,1986,897.4660034,1983.199951,0,753.4180298,1.73966,2.7936001,1450.410034,2.7599699,0.0305747,41,509.2540024,,,,,,,NONE
73.7,1.867467488,1,1242,1,1489,91.7429428,27,1996,90.8557968,22.7373009,87.4353027,6808.069824,0,2.7219701,1424.469971,2.1530099,0.0838598,11,188.9216132,Central Air-Conditioning System,7,1,9,9,49,NONE
74.04,1.86946641,1,735,1,4159,90.9781647,28,1983,669.940979,705.5200195,268.3720093,1039.380005,0,2.6503401,1413.150024,2.25912,0.0398174,11,235.4741564,Central Air-Conditioning System,3,1,8.5,10.5,58,NONE
74.75,1.873611197,0,0,0,0,122.9643478,39,2003,161.9160004,207.7039948,78.9593964,281.6820068,0,2.6145301,1409.5,2.59676,0.0362621,11,960.9873887,Central Air-Conditioning System,20,3,8,12,66,retro_after
75.15,1.875928985,1,3176,1,4045,45.5129204,11,1989,81.9796982,169.201004,162.0679932,94.0952988,0,2.7219701,1427.400024,2.0970299,0.0196014,11,283.6716369,Central Air-Conditioning System,6,2,8,10,56,NONE
75.44,1.87760168,1,82,1,359,55.7001839,16,1975,382.9360046,764.7009888,0,748.3660278,0,2.7577901,1425.939941,2.9251499,0.0407487,11,308.5887132,,,,,,,NONE
75.51,1.87800447,1,694,1,1181,160.8145599,32,1995,428.1480103,547.6630249,87.2277985,0,0,2.4712601,1405.479981,2.437,0.0102708,11,415.9299021,Central Air-Conditioning System,6,1,8,12,69,NONE
75.66,1.878866337,1,1441,1,1295,81.2764359,20,1993,393.4909973,506.9840088,104.6070023,696.4569702,0,2.5070801,1429.949951,1.70979,0.1050353,11,685.9239083,Central Air-Conditioning System,6,2,8.5,10.5,57,NONE
76.06,1.881156321,1,337,1,3868,74.4264297,23,1991,880.7730103,1894.589966,13.4387999,1570.420044,298.151001,2.6145301,1406.579956,3.84917,0.0404497,11,312.4831132,Central Air-Conditioning System,4,0,8,11,61,NONE
76.11,1.881441722,1,381,1,2351,77.3784943,21,1995,366.1069946,595.2719727,48.4402008,1609.869995,0,2.7936001,1426.300049,2.47702,0.030573,11,322.4796513,Individual Air-Conditioning System,3,0,,,,NONE
76.19,1.881897974,1,236,1,3035,35.6707115,12,1969,1667.849976,2837.699951,0,1300.410034,0,2.4712601,1410.959961,2.9142699,-0.069286,41,180.1582346,Individual Air-Conditioning System,2,,,,,NONE
76.25,1.882239848,1,394,1,6019,25.7756844,17,1965,1440.920044,2072.709961,0,808.723999,0,2.5070801,1420.819946,2.4760599,0.0183224,41,304.2430976,Central Air-Conditioning System,3,0,9,9,49,NONE
76.3,1.882524538,1,147,1,5392,57.7399864,0,2009,3206.090088,1422.459961,21.7474003,1152.329956,659.7479858,2.7577901,1421.189941,2.9570301,0.0174178,11,253.3070022,Individual Air-Conditioning System,1,0,,,,NONE
76.55,1.883945195,1,1794,1,7343,132.8088379,28,1980,322.4100037,445.5150146,87.0845032,1877.079956,0,2.5428901,1438.349976,2.3517301,0.0389709,11,474.5506433,,,,,,,retro_after
76.61,1.884285462,0,0,0,0,26.4822197,10,1989,554.6699829,462.8609924,73.8197021,82.120697,0,2.5428901,1455.890015,2.5723801,0.5091248,2,1679.533107,,,,,,,retro_after
76.69,1.884738738,1,296,1,719,70.0118713,23,1993,9.9654903,322.2730103,0,417.6549988,0,2.5070801,1425.569946,3.9737401,0.0357853,11,456.1931644,Central Air-Conditioning System,3,1,8,10,55,NONE
76.72,1.884908594,1,198,1,3035,120.6304016,29,2000,2615.679932,3887.719971,0,1597.790039,0,2.4712601,1410.959961,2.9142699,-0.0125591,11,146.9971411,Individual Air-Conditioning System,2,0,,,,NONE
76.75,1.885078384,1,383,1,2516,60.5135994,16,1985,1086.979981,2383.070068,0,2453.689941,88.1542969,2.7577901,1419.729981,2.6154799,-0.0119658,11,209.3726557,Central Air-Conditioning System,2,0,8.5,10,55,NONE
76.78,1.885248108,1,2956,1,4582,113.498436,24,1999,1042.77002,3047.149902,73.6083984,1542.099976,0,2.6503401,1470.5,3.4962499,0.1040648,11,1563.103444,Central Air-Conditioning System,6,1,8.5,9.5,53,retro_after
76.79,1.885304668,1,2481,1,7988,102.104538,28,1994,86.2275009,0,0,0,0,2.7577901,1418.630005,2.41381,0.0514731,11,379.734928,Central Air-Conditioning System,14,2,8,11,61,NONE
77.22,1.887729797,0,0,1,8713,41.0864525,2,2000,1098.859985,1221.930054,0,134.451004,0,2.9726801,1450.410034,3.0381899,0.1294745,11,239.3416692,,,,,,,retro_after
77.92,1.891648944,1,408,1,5124,89.8035049,25,1994,127.3310013,356.9349976,0,626.0189819,0,2.5070801,1423.73999,3.9737401,0.0454366,11,413.305476,Central Air-Conditioning System,3,0,8.5,10,56,NONE
78,1.892094603,1,935,1,7634,105.0523148,25,1995,1719.479981,3194.979981,217.4380035,2573.350098,0,2.7219701,1418.27002,3.22277,0.0419618,21,357.9405867,Central Air-Conditioning System,4,0,8,12,72,NONE
78.43,1.894482215,0,0,1,11851,18.5100193,2,1984,813.0150146,2373.679932,2.4791501,779.401001,0,2.5428901,1379.180054,2.4616599,0.1691836,1,341.5784517,,,,,,,NONE
78.47,1.894703653,1,1196,1,6019,45.3287201,32,1967,1216.050049,1349.650024,0,499.0960083,0,2.5070801,1420.819946,2.4760599,-0.0001843,11,322.2824759,Central Air-Conditioning System,3,1,7.5,12,72,NONE
78.61,1.895477796,0,0,0,0,41.8168411,3,1991,37.5119019,26.7063999,0,0,0,2.6145301,1385.76001,2.2166901,0.6039388,2,524.3270041,,,,,,,NONE
78.64,1.895643505,1,22,1,1900,57.0494995,24,1990,699.8319702,958.1090088,0,1115.27002,0,2.5070801,1424.839966,3.9825599,0.0446244,11,108.7571767,Individual Air-Conditioning System,3,0,8,11,66,NONE
79.14,1.898396046,1,481,1,4838,44.0591583,25,1991,512.4799805,398.0239868,50.1865997,343.4649963,73.1653976,2.5070801,1423.73999,3.9737401,0.0395234,11,346.681271,Central Air-Conditioning System,,,8.5,10.5,59,NONE
79.44,1.900039235,1,2430,1,3720,38.5731583,19,1994,0,750.1799927,64.2550964,92.3199997,0,2.4712601,1373.699951,1.96674,0.2956764,11,370.0001372,Central Air-Conditioning System,6,3,8,12,72,retro_after
79.76,1.901785145,0,0,1,787,17.1262016,4,1989,275.6369934,437.1520081,39.6610985,221.1900024,0,2.6861601,1457.709961,2.0675001,0.0694184,2,941.6432251,,,,,,,NONE
79.8,1.902002891,1,2646,1,3292,77.6855087,20,1992,309.1019897,159.5,95.4944992,1414.52002,0,2.6145301,1413.52002,2.1086199,0.011419,11,376.7494313,Central Air-Conditioning System,8,2,8.5,9.5,52,NONE
79.82,1.902111723,1,1721,1,4313,51.6832848,15,1986,5334.729981,9941.490234,286.3609924,3083.699951,0,2.7219701,1419,2.6514399,-0.0059821,11,114.3692179,Individual Air-Conditioning System,,,,,,retro_after
80.11,1.903686732,1,2151,1,6447,83.9734268,20,1997,401.5289917,337.4960022,240.6529999,217.4450073,0,2.6861601,1416.069946,2.9684899,-0.0053793,21,642.8114031,Central Air-Conditioning System,3,1,8,12,67,NONE
80.23,1.904336792,1,380,1,3452,126.5463486,41,1983,85.7451019,1271.589966,71.1548004,5340.689941,190.2640076,2.5428901,1435.430054,3.28985,0.0561798,11,306.4894216,Central Air-Conditioning System,6,1,8,10,55.5,NONE
80.31,1.904769626,1,581,1,4713,113.8855286,26,1996,442.644989,272.0840149,190.3359985,1319.98999,1.86692,2.6861601,1411.329956,2.4356401,0.1133158,11,419.0968664,Central Air-Conditioning System,3,1,8,10,55,NONE
80.55,1.906065545,0,0,0,0,28.3046131,25,1996,329.3710022,798.414978,152.9290009,244.9060059,0,2.7219701,1430.319946,2.59303,0.0918829,53,478.1915142,,,,,,,NONE
80.56,1.906119458,1,3700,1,3446,50.4676476,0,1994,161.0010071,413.9150085,109.6220016,374.571991,0,2.5787101,1414.25,2.5301499,-0.0069058,22,180.9329603,,,,,,,retro_before
80.99,1.908431399,1,443,1,588,60.4501953,15,1982,701.6430054,923.2139893,0,256.5480042,173.3090057,2.7577901,1419.729981,2.6154799,0.0463895,11,191.0857309,Central Air-Conditioning System,2,0,9,9,49,retro_after
81,1.908485019,1,55,1,291,20.9094296,6,1977,1285.199951,1217.130005,83.2423019,1066.959961,0.134693,2.4712601,1409.5,1.80822,-0.0331351,11,186.0051706,,,,,,,NONE
81.15,1.909288524,1,546,1,1078,43.105648,24,1992,1202.560059,904.6890259,414.7369995,1587.400024,0,2.6145301,1394.52002,3.6512201,0.109075,11,214.1339019,Central Air-Conditioning System,,,,,,NONE
81.26,1.909876818,1,203,1,1478,51.0308685,13,1987,654.1660156,512.7299805,150.5690002,855.4890137,0,2.7219701,1428.859985,2.40417,0.0116575,11,381.1964679,Individual Air-Conditioning System,,,,,,NONE
81.64,1.911902996,1,187,1,1615,55.801651,17,1982,212.0820007,292.9960022,127.8030014,0,0,2.7936001,1423.73999,2.6243701,-0.0108502,11,280.7354785,,,,,,,NONE
81.7,1.912222057,1,45,1,331,32.0421562,6,1972,1926.02002,1670.719971,0,519.6699829,0,2.4712601,1409.5,2.9142699,-0.0174068,11,219.7412057,,,,,,,NONE
81.71,1.91227521,1,312,1,2100,67.8903046,22,1985,1192.979981,1056.640015,0,823.3900146,0,2.6145301,1405.849976,1.58084,0.0309498,11,325.6931509,Central Air-Conditioning System,2,0,9,9.5,53.5,NONE
81.73,1.912381499,1,1405,1,12980,116.7367172,23,1996,296.1170044,203.0390015,214.4799957,367.526001,0,2.7577901,1417.170044,1.97177,0.0472717,21,485.2893094,Central Air-Conditioning System,6,1,8,11.75,65.75,NONE
81.77,1.912593998,1,942,1,3372,54.4903374,16,1982,1462.300049,297.821991,24.8918991,1.86387,37.0718994,2.7936001,1420.819946,2.4129,0.0435139,11,426.2943599,,,,,,,retro_after
81.79,1.912700208,1,87,1,559,69.5817947,26,1995,180.0050049,357.7520142,0,0,91.0297012,2.7577901,1427.030029,2.9721701,0.0018707,11,222.7549346,,,,,,,NONE
82.04,1.914025652,1,119,1,314,63.7510414,14,1994,782.9749756,521.7800293,103.9400024,43.4966011,40.8409004,2.7936001,1421.550049,2.4129,0.0632793,11,386.384048,Individual Air-Conditioning System,2,0,,,,NONE
82.22,1.914977472,1,2548,1,2356,50.5915146,38,1987,882.5499878,122.6620026,153.3470001,335.5969849,38.7246017,2.6503401,1396.719971,3.3750501,-0.0022365,11,327.8490692,Central Air-Conditioning System,6,1,8,11,61,retro_after
82.29,1.915347062,1,150,1,1415,40.0148239,22,1984,792.5349731,1871.73999,0,1148.560059,117.1520004,2.6503401,1411.689941,2.4356401,-0.0060054,41,439.9992334,Central Air-Conditioning System,2,0,,,,NONE
82.53,1.916611845,1,186,1,1415,86.6030884,23,1992,1101.979981,2039.900024,0,2327.25,131.8049927,2.6861601,1411.329956,2.4356401,0.0291074,11,510.7756859,,,,,,,NONE
82.93,1.918711665,1,304,1,519,104.4334717,22,1993,1806.280029,551.5460205,0,153.1629944,0,2.7936001,1421.550049,3.5354199,0.0187065,11,255.8934179,Individual Air-Conditioning System,2,0,,,,NONE
83.33,1.920801382,1,681,1,1301,77.3237915,23,1995,251.0010071,303.0780029,91.7573013,95.0777969,0,2.7219701,1429.219971,2.40417,0.0416461,11,331.1558397,Central Air-Conditioning System,3,1,8,10,60,retro_after
83.69,1.922673568,1,683,1,12980,93.9180222,22,1997,366.7839966,100.2590027,159.878006,256.6409912,0,2.7577901,1417.170044,1.97177,0.0349553,11,459.2069296,Central Air-Conditioning System,3,2,8.5,11,60,NONE
84.54,1.927062243,1,272,1,514,67.2782974,23,1985,717.098999,150.6069946,91.1654968,745.9299927,73.0795975,2.6503401,1413.52002,3.0628901,0.0621637,41,162.5015112,Central Air-Conditioning System,2,0,8,10,55,NONE
84.67,1.92772956,1,514,1,5392,59.672924,16,1982,2228.02002,1323.719971,7.95751,169.8059998,2.1537099,2.7577901,1418.27002,2.9570301,0.03989,11,369.133518,Central Air-Conditioning System,3,0,8,12,72,NONE
84.71,1.927934682,1,245,1,262,58.9920006,16,1983,894.677002,879.8109741,127.5810013,0.0214231,12.3381004,2.7577901,1419.359985,2.4129,0.0182685,11,529.6445258,Individual Air-Conditioning System,2,,8.5,10,56,retro_after
85.02,1.929521101,1,640,1,3178,121.0395355,29,1990,0,0,0,0,0,2.6503401,1413.52002,3.0628901,-0.0251397,41,231.9080571,Central Air-Conditioning System,6,1,8,11,60.5,NONE
85.56,1.932270776,1,939,1,9837,107.6859818,28,2013,420.5880127,426.9840088,435.6300049,480.2009888,0,2.7577901,1416.069946,3.3236101,0.0303288,11,343.8280761,Central Air-Conditioning System,5,1,,,,retro_after
85.83,1.933639113,1,546,1,3286,44.9680061,21,1980,4085.570068,2897.370117,7.7164798,2158,0,2.5070801,1408.77002,3.10741,0.0528259,11,242.6134347,Individual Air-Conditioning System,2,0,,,,retro_before
85.83,1.933639113,1,149,1,1837,16.4316807,24,1983,1990.349976,438.4389954,213.8430023,328.9370117,106.6279984,2.6861601,1400,2.6143,-0.043794,11,306.5864189,Individual Air-Conditioning System,2,0,,,,NONE
85.9,1.933993164,1,221,1,930,78.7157211,26,1979,781.7860107,2489.669922,0,398.7080078,65.4568024,2.7219701,1427.76001,2.5111799,0.016093,1,193.8996497,,,,,,,NONE
86.05,1.934750875,1,275,1,1067,78.9482422,23,1984,1151.469971,850.197998,0,2614.860107,0,2.5070801,1424.839966,3.9825599,-0.0332931,11,69.5139977,Central Air-Conditioning System,3,0,9,9.75,55.75,NONE
86.28,1.935910136,1,472,1,1250,37.4519806,11,1957,3003.169922,3649.889893,0,1024.390015,0,2.4712601,1409.5,2.9142699,-0.0448052,11,136.2421869,Central Air-Conditioning System,2,1,8.5,9.5,54.5,NONE
86.35,1.936262342,1,2279,1,3806,128.3401642,25,2008,1863.319946,167.3840027,218.7389984,760.3029785,0,2.6145301,1414.609985,2.1086199,0.0849673,11,554.6235801,Central Air-Conditioning System,14,3,8,12,66,retro_after
86.37,1.93636292,0,0,1,1877,18.8877525,14,1981,847.8629761,2725.340088,190.1049957,525.2139893,0,2.7577901,1418.27002,2.7116699,0.049815,11,546.6856297,,,,,,,retro_after
86.54,1.937216891,1,183,1,1495,43.0955505,12,1983,1791.51001,745.4660034,154.1609955,250.0610046,4.1231599,2.7577901,1421.189941,3.00648,0.0257981,11,236.4467884,Individual Air-Conditioning System,2,0,,,,NONE
86.57,1.937367418,1,321,1,1101,38.759594,23,1982,2364.159912,982.7089844,81.4190979,414.6879883,0,2.5070801,1418.630005,2.2251599,-0.0019554,11,243.0313903,,,,,,,NONE
86.63,1.937668314,1,872,1,3640,78.0525742,21,1982,1191.609985,1022.48999,10.7903996,4319.450195,69.2013016,2.5070801,1425.569946,3.9737401,0.0169915,11,362.7766201,Central Air-Conditioning System,4,0,9,9,54,NONE
86.89,1.938969797,1,692,1,18492,80.3900986,36,1995,866.5819702,1276.609985,427.0580139,1498.189941,0,2.7219701,1430.319946,1.68894,0.02693,11,218.1291802,Central Air-Conditioning System,6,1,8.5,10.5,58,NONE
87.34,1.941213188,1,578,1,1021,75.7135773,21,1982,402.0889893,390.4599915,0,355.5,74.9414978,2.5070801,1408.77002,2.4760599,-0.0099629,11,352.9319989,Individual Air-Conditioning System,3,0,,,,NONE
87.53,1.942156928,1,1013,1,3058,150.6454773,42,1983,1036.589966,1243.160034,175.0350037,7273.229981,94.4758987,2.5070801,1437.26001,4.5090499,0.0164119,11,348.1534021,Central Air-Conditioning System,12,1,8.5,9.5,52,retro_after
87.54,1.942206542,1,2066,1,1877,51.3153496,7,1981,525.151001,178.1329956,147.0870056,167.5809937,0,2.7219701,1408.77002,2.5827899,0.1255188,11,586.2271383,,,,,,,retro_after
87.63,1.942652812,1,596,1,605,61.0037384,15,1975,420.3829956,644.0460205,88.8350983,229.7539978,118.6949997,2.7936001,1423.73999,3.11588,0.0283542,11,255.4160929,Central Air-Conditioning System,3,0,,,,NONE
87.79,1.943445049,1,1197,1,4159,150.5632477,38,1991,758.4500122,622.0800171,302.7449951,1033.439941,0,2.6503401,1413.150024,3.3750501,0.000128,41,195.1144976,Central Air-Conditioning System,8,1,8.5,10,55,retro_after
87.81,1.943543977,1,295,1,1432,60.8580399,15,1980,1284.569946,1495.76001,123.6910019,493.20401,231.9989929,2.7936001,1421.189941,3.16328,0.000367,11,99.0871018,Central Air-Conditioning System,2,0,8.5,13.5,72.5,NONE
87.93,1.944137073,1,175,1,148,85.307106,28,1994,3120.77002,1028.569946,0,94.0064011,0,2.6145301,1405.849976,1.84105,0.048286,11,282.5266581,Central Air-Conditioning System,2,0,8.75,9.25,50.75,NONE
88.13,1.94512377,0,0,1,13425,24.3803558,2,2003,1821.75,2043.290039,17.0650997,404.9530029,0,2.6145301,1432.51001,2.4149301,0.0215669,1,241.6967255,,,,,,,NONE
88.21,1.945517822,1,135,1,1158,30.2797298,16,1995,935.7709961,287.8439941,45.5283012,914.572998,0,2.6861601,1419.359985,2.9444699,0.1192412,1,968.2558074,,,,,,,NONE
88.39,1.946403134,0,0,0,0,21.2231369,46,1990,2006.52002,4814.259766,181.1519928,384.2810059,102.3590012,2.5428901,1392.329956,1.53289,0.1776849,11,208.4054971,Central Air-Conditioning System,20,2,8,11,61,retro_after
88.4,1.946452265,1,191,1,2077,26.6973724,22,1990,2177.780029,1603.880005,74.4636993,140.0429993,104.9069977,2.6861601,1406.939941,2.6143,-0.0000399,11,294.7532192,Individual Air-Conditioning System,2,0,8.5,10,55,NONE
88.51,1.946992341,0,0,0,0,11.1457863,46,1987,617.3220215,475.7940063,17.5277004,6636.700195,0,2.5428901,1406.579956,2.1537399,0.019216,11,207.4047397,,,,,,,NONE
89.16,1.95017006,1,233,1,628,80.7675171,27,1992,1920.670044,1436.979981,31.5377007,1095.469971,0,2.6145301,1405.849976,1.58084,0.0553506,11,324.5771871,,,,,,,NONE
89.39,1.951288937,1,290,1,1295,43.0362129,13,1984,136.25,1848.839966,74.6709976,552.9470215,0,2.7577901,1450.410034,2.7599699,0.0238095,11,584.5890824,,,,,,,NONE
89.51,1.951871557,1,501,1,1244,63.5658646,19,1991,4150.959961,1491.670044,232.3829956,1699.869995,62.5721016,2.7936001,1421.189941,2.9570301,0.0007992,11,277.8262244,Central Air-Conditioning System,2,0,8,10,56,NONE
89.61,1.952356477,1,214,1,1398,97.5820541,29,1982,2126.389893,1635.060059,17.8547993,389.9440002,0,2.4712601,1458.079956,2.0079999,0.0572704,1,1025.913159,,,,,,,NONE
89.74,1.952986065,1,294,1,4639,78.1628494,22,1985,1810.709961,490.2739868,33.4870987,250.352005,92.9944992,2.5070801,1423.73999,3.9825599,0.0109649,11,283.0765315,Central Air-Conditioning System,3,0,8.5,10,55,NONE
89.91,1.953807998,1,424,1,1626,94.4316254,19,2002,310.4549866,824.9609985,0,653.710022,13.7177,2.6861601,1392.329956,2.22034,0.0511493,11,65.45413575,Individual Air-Conditioning System,2,1,,,,retro_after
90.2,1.955206538,1,542,1,4359,100.7078705,25,2008,1509.069946,935.3079834,469.3389893,903.5980225,33.4174995,2.7219701,1416.810059,3.22277,0.0366961,21,494.9409587,Individual Air-Conditioning System,4,1,,,,NONE
90.3,1.95568775,1,713,1,2459,59.3278465,15,1974,3479.699951,1171.969971,0,68.0951004,45.7377014,2.7577901,1421.189941,2.6154799,0.0749298,11,195.9154964,Individual Air-Conditioning System,4,0,8,15,90,retro_after
90.54,1.95684049,1,699,1,4713,103.134903,27,1978,559.5159912,239.8320007,93.3896027,382.1369934,58.4625015,2.6861601,1411.329956,2.4356401,0.1038728,41,545.1151424,Individual Air-Conditioning System,,,,,,NONE
90.8,1.958085849,1,206,1,2499,95.1435394,26,1999,735.6199951,757.7540283,86.9557037,714.1619873,162.3589935,2.6503401,1411.689941,3.55198,0.0061155,11,311.6549633,Central Air-Conditioning System,3,0,8.5,10.5,57,NONE
90.82,1.958181498,1,217,1,645,68.590683,25,1980,0,0,0,0,0,2.6145301,1413.150024,2.5650599,-0.0263713,41,356.038871,Central Air-Conditioning System,4,0,8,10,56,NONE
90.99,1.958993665,0,0,1,5380,228.09729,2,1984,0,0,3.1253099,0,0,2.7577901,1434.699951,6.69489,0.0568256,1,924.9176074,,,,,,,NONE
91.5,1.961421094,1,405,1,2585,102.2389755,27,1998,1489.459961,892.8300171,90.663002,498.9790039,0,2.5070801,1424.839966,2.2251599,-0.016408,11,123.0118396,,,,,,,NONE
91.58,1.961800639,1,417,1,1586,49.7658234,12,1984,1252.109985,802.3369751,51.0657997,1048.170044,0,2.5428901,1425.939941,2.90558,0.0384008,11,159.7595942,Individual Air-Conditioning System,2,,,,,NONE
91.71,1.962416693,1,273,1,1358,88.9832764,27,1993,608.7810059,1443.339966,212.8930054,1634.189941,129.2489929,2.7577901,1428.859985,2.90924,0.0077903,11,284.4948982,Individual Air-Conditioning System,2,1,8,10,56,NONE
92.78,1.967454368,1,317,1,1843,28.2180099,17,1979,1262.839966,831.4379883,15.8092003,3530,64.1927032,2.5070801,1423.73999,3.9737401,0.0543735,11,358.789362,Individual Air-Conditioning System,2,0,,,,NONE
